shipment_id,date,departure_datetime,arrival_datetime,route_id,origin,destination,distance_km,route_complexity,driver_id,driver_experience,driver_rating,vehicle_id,customer_id,warehouse_id,cargo_type,weight_kg,freight_cost_usd,planned_hours,actual_hours,delay_hours,is_delayed,departure_hour,day_of_week,day_name,month,year,is_holiday,is_weekend,weather_score,traffic_index,processing_time_mins,on_time
SHP-009337,2023-12-11,2023-12-11 13:34:00,2023-12-11 21:15:16,R004,Durban,Bloemfontein,620,3,DRV-032,3,4.2,TRK-057,CUST-0136,WH003,Electronics,4165.1,517.28,7.69,7.69,0.0,0,13,0,Monday,12,2023,0,0,1.15,0.961,16.4,1
SHP-009338,2023-12-12,2023-12-12 06:59:00,2023-12-12 20:54:55,R009,Bloemfontein,Cape Town,1000,2,DRV-091,11,3.0,TRK-041,CUST-0142,WH001,FMCG,2074.2,825.43,13.93,13.93,0.0,0,6,1,Tuesday,12,2023,0,0,1.0,1.161,9.5,1
SHP-009339,2023-12-12,2023-12-12 17:43:00,2023-12-13 12:45:13,R003,Cape Town,Port Elizabeth,770,2,DRV-073,20,3.6,TRK-002,CUST-0129,WH003,FMCG,500.0,723.89,12.81,19.04,6.23,1,17,1,Tuesday,12,2023,0,0,1.0,1.423,13.9,0
SHP-009340,2023-12-12,2023-12-12 13:50:00,2023-12-12 21:00:30,R007,Durban,Johannesburg,560,2,DRV-042,19,4.8,TRK-019,CUST-0158,WH003,Textiles,1325.0,475.83,7.17,7.17,0.0,0,13,1,Tuesday,12,2023,0,0,1.15,1.025,14.5,1
SHP-009341,2023-12-12,2023-12-12 08:09:00,2023-12-13 05:28:55,R006,Cape Town,Johannesburg,1400,3,DRV-129,17,3.3,TRK-004,CUST-0111,WH002,Automotive Parts,11842.3,1226.27,21.31,21.33,0.02,1,8,1,Tuesday,12,2023,0,0,1.35,1.332,7.9,0
SHP-009342,2023-12-12,2023-12-12 03:13:00,2023-12-12 13:29:40,R002,Johannesburg,Durban,560,2,DRV-060,4,4.4,TRK-037,CUST-0052,WH002,Automotive Parts,28000.0,558.27,7.17,10.28,3.11,1,3,1,Tuesday,12,2023,0,0,1.15,1.024,11.8,0
SHP-009343,2023-12-12,2023-12-12 10:16:00,2023-12-12 15:46:36,R010,Johannesburg,Bloemfontein,400,1,DRV-028,15,4.3,TRK-049,CUST-0093,WH002,FMCG,4139.0,347.97,5.51,5.51,0.0,0,10,1,Tuesday,12,2023,0,0,1.15,1.102,9.8,1
SHP-009344,2023-12-12,2023-12-12 20:03:00,2023-12-13 12:23:09,R006,Cape Town,Johannesburg,1400,3,DRV-053,4,3.3,TRK-032,CUST-0102,WH003,General Freight,2162.8,1263.86,16.34,16.34,0.0,0,20,1,Tuesday,12,2023,0,0,1.0,1.021,10.3,1
SHP-009345,2023-12-12,2023-12-12 22:26:00,2023-12-13 08:51:33,R004,Durban,Bloemfontein,620,3,DRV-055,14,4.2,TRK-001,CUST-0100,WH002,Electronics,13126.0,530.75,7.82,10.43,2.61,1,22,1,Tuesday,12,2023,0,0,1.15,0.977,5.9,0
SHP-009346,2023-12-12,2023-12-12 08:51:00,2023-12-13 02:50:31,R008,Port Elizabeth,Johannesburg,1060,3,DRV-022,20,4.8,TRK-026,CUST-0078,WH001,General Freight,1179.1,958.11,17.99,17.99,0.0,0,8,1,Tuesday,12,2023,0,0,1.0,1.384,12.7,1
SHP-009347,2023-12-12,2023-12-12 16:04:00,2023-12-13 14:56:48,R006,Cape Town,Johannesburg,1400,3,DRV-119,6,3.8,TRK-002,CUST-0011,WH001,Textiles,5909.4,1287.22,22.88,22.88,0.0,0,16,1,Tuesday,12,2023,0,0,1.0,1.43,11.7,1
SHP-009348,2023-12-12,2023-12-12 11:05:00,2023-12-13 00:48:40,R008,Port Elizabeth,Johannesburg,1060,3,DRV-072,17,4.8,TRK-007,CUST-0144,WH003,Electronics,2392.3,923.83,13.73,13.73,0.0,0,11,1,Tuesday,12,2023,0,0,1.0,1.056,18.4,1
SHP-009349,2023-12-12,2023-12-12 17:07:00,2023-12-13 06:16:57,R004,Durban,Bloemfontein,620,3,DRV-024,3,3.1,TRK-019,CUST-0169,WH002,Textiles,2545.1,539.33,10.94,13.17,2.23,1,17,1,Tuesday,12,2023,0,0,1.5,1.367,16.5,0
SHP-009350,2023-12-12,2023-12-12 17:55:00,2023-12-13 04:13:28,R002,Johannesburg,Durban,560,2,DRV-080,18,4.5,TRK-042,CUST-0061,WH003,General Freight,28000.0,568.83,9.9,10.31,0.41,1,17,1,Tuesday,12,2023,0,0,1.15,1.414,14.1,0
SHP-009351,2023-12-12,2023-12-12 20:42:00,2023-12-13 08:26:09,R009,Bloemfontein,Cape Town,1000,2,DRV-049,19,3.8,TRK-034,CUST-0090,WH002,Perishables,28000.0,957.25,11.74,11.74,0.0,0,20,1,Tuesday,12,2023,0,0,1.0,0.978,16.9,1
SHP-009352,2023-12-12,2023-12-12 07:08:00,2023-12-13 04:31:24,R006,Cape Town,Johannesburg,1400,3,DRV-129,17,3.3,TRK-041,CUST-0095,WH002,Textiles,803.8,1233.71,21.2,21.39,0.19,1,7,1,Tuesday,12,2023,0,0,1.0,1.325,12.3,0
SHP-009353,2023-12-13,2023-12-13 13:17:00,2023-12-14 01:29:57,R009,Bloemfontein,Cape Town,1000,2,DRV-130,17,3.2,TRK-032,CUST-0015,WH003,FMCG,9068.2,867.61,12.22,12.22,0.0,0,13,2,Wednesday,12,2023,0,0,1.0,1.018,15.4,1
SHP-009354,2023-12-13,2023-12-13 00:12:00,2023-12-13 12:17:02,R009,Bloemfontein,Cape Town,1000,2,DRV-073,20,3.6,TRK-045,CUST-0184,WH003,Electronics,2672.6,946.62,12.08,12.08,0.0,0,0,2,Wednesday,12,2023,0,0,1.0,1.007,12.9,1
SHP-009355,2023-12-13,2023-12-13 02:17:00,2023-12-13 11:34:16,R003,Cape Town,Port Elizabeth,770,2,DRV-016,13,3.2,TRK-024,CUST-0116,WH003,FMCG,2873.7,727.34,9.29,9.29,0.0,0,2,2,Wednesday,12,2023,0,0,1.0,1.032,12.9,1
SHP-009356,2023-12-13,2023-12-13 10:12:00,2023-12-13 18:18:21,R002,Johannesburg,Durban,560,2,DRV-048,19,3.9,TRK-058,CUST-0119,WH001,Automotive Parts,8167.2,534.2,8.11,8.11,0.0,0,10,2,Wednesday,12,2023,0,0,1.15,1.158,6.1,1
SHP-009357,2023-12-13,2023-12-13 12:20:00,2023-12-14 05:25:24,R004,Durban,Bloemfontein,620,3,DRV-012,6,4.4,TRK-052,CUST-0030,WH002,FMCG,965.4,483.02,8.0,17.09,9.09,1,12,2,Wednesday,12,2023,0,0,1.15,1.0,12.1,0
SHP-009358,2023-12-13,2023-12-13 08:43:00,2023-12-13 18:31:32,R002,Johannesburg,Durban,560,2,DRV-041,7,4.8,TRK-049,CUST-0012,WH001,Automotive Parts,2862.7,477.36,9.22,9.81,0.59,1,8,2,Wednesday,12,2023,0,0,1.15,1.317,12.1,0
SHP-009359,2023-12-13,2023-12-13 20:34:00,2023-12-14 07:37:07,R007,Durban,Johannesburg,560,2,DRV-002,9,3.5,TRK-007,CUST-0186,WH001,Perishables,28000.0,588.78,7.46,11.05,3.59,1,20,2,Wednesday,12,2023,0,0,1.15,1.066,19.5,0
SHP-009360,2023-12-13,2023-12-13 17:30:00,2023-12-14 01:45:00,R010,Johannesburg,Bloemfontein,400,1,DRV-015,11,3.2,TRK-038,CUST-0138,WH002,Electronics,3470.3,385.48,6.81,8.25,1.44,1,17,2,Wednesday,12,2023,0,0,1.15,1.362,21.7,0
SHP-009361,2023-12-13,2023-12-13 17:02:00,2023-12-14 10:24:04,R005,Johannesburg,Port Elizabeth,1060,3,DRV-128,19,4.0,TRK-054,CUST-0024,WH002,Perishables,1176.2,974.47,17.37,17.37,0.0,0,17,2,Wednesday,12,2023,0,0,1.15,1.336,10.5,1
SHP-009362,2023-12-13,2023-12-13 09:50:00,2023-12-13 16:41:36,R010,Johannesburg,Bloemfontein,400,1,DRV-028,15,4.3,TRK-006,CUST-0030,WH003,Electronics,3852.6,364.43,6.86,6.86,0.0,0,9,2,Wednesday,12,2023,0,0,1.15,1.372,15.7,1
SHP-009363,2023-12-13,2023-12-13 14:46:00,2023-12-14 00:22:43,R003,Cape Town,Port Elizabeth,770,2,DRV-078,3,3.2,TRK-003,CUST-0102,WH002,General Freight,500.0,739.78,9.61,9.61,0.0,0,14,2,Wednesday,12,2023,0,0,1.0,1.068,10.7,1
SHP-009364,2023-12-13,2023-12-13 17:31:00,2023-12-14 00:28:18,R010,Johannesburg,Bloemfontein,400,1,DRV-106,4,3.1,TRK-032,CUST-0114,WH003,Hazardous,9992.4,452.83,6.96,6.96,0.0,0,17,2,Wednesday,12,2023,0,0,1.15,1.391,10.2,1
SHP-009365,2023-12-13,2023-12-13 15:47:00,2023-12-14 12:08:21,R001,Johannesburg,Cape Town,1400,3,DRV-119,6,3.8,TRK-043,CUST-0029,WH003,Hazardous,11500.4,1198.28,19.06,20.36,1.3,1,15,2,Wednesday,12,2023,0,0,1.15,1.191,17.8,0
SHP-009366,2023-12-13,2023-12-13 13:09:00,2023-12-14 06:15:14,R006,Cape Town,Johannesburg,1400,3,DRV-040,13,3.5,TRK-060,CUST-0154,WH001,Textiles,6818.0,1299.02,17.1,17.1,0.0,0,13,2,Wednesday,12,2023,0,0,1.0,1.069,8.7,1
SHP-009367,2023-12-13,2023-12-13 11:28:00,2023-12-14 00:30:20,R005,Johannesburg,Port Elizabeth,1060,3,DRV-017,12,4.2,TRK-047,CUST-0002,WH003,Hazardous,11921.7,900.28,13.04,13.04,0.0,0,11,2,Wednesday,12,2023,0,0,1.15,1.003,19.4,1
SHP-009368,2023-12-13,2023-12-13 22:04:00,2023-12-14 07:06:42,R003,Cape Town,Port Elizabeth,770,2,DRV-002,9,3.5,TRK-056,CUST-0109,WH003,Electronics,28000.0,739.51,9.04,9.04,0.0,0,22,2,Wednesday,12,2023,0,0,1.0,1.005,16.5,1
SHP-009369,2023-12-13,2023-12-13 04:53:00,2023-12-13 17:54:33,R005,Johannesburg,Port Elizabeth,1060,3,DRV-099,19,4.2,TRK-029,CUST-0099,WH002,Hazardous,4920.6,898.38,13.03,13.03,0.0,0,4,2,Wednesday,12,2023,0,0,1.15,1.002,14.0,1
SHP-009370,2023-12-13,2023-12-13 14:36:00,2023-12-14 04:32:56,R005,Johannesburg,Port Elizabeth,1060,3,DRV-123,16,3.3,TRK-020,CUST-0143,WH001,Perishables,9159.5,983.48,13.95,13.95,0.0,0,14,2,Wednesday,12,2023,0,0,1.5,1.073,7.4,1
SHP-009371,2023-12-13,2023-12-13 14:49:00,2023-12-13 22:00:20,R007,Durban,Johannesburg,560,2,DRV-041,7,4.8,TRK-013,CUST-0083,WH001,General Freight,10575.5,482.92,7.19,7.19,0.0,0,14,2,Wednesday,12,2023,0,0,1.15,1.027,12.1,1
SHP-009372,2023-12-13,2023-12-13 13:20:00,2023-12-14 03:25:31,R005,Johannesburg,Port Elizabeth,1060,3,DRV-080,18,4.5,TRK-051,CUST-0088,WH001,Automotive Parts,28000.0,1004.01,14.09,14.09,0.0,0,13,2,Wednesday,12,2023,0,0,1.15,1.084,12.8,1
SHP-009373,2023-12-13,2023-12-13 12:30:00,2023-12-13 19:43:26,R002,Johannesburg,Durban,560,2,DRV-061,18,4.5,TRK-005,CUST-0089,WH003,General Freight,6207.1,498.2,7.22,7.22,0.0,0,12,2,Wednesday,12,2023,0,0,1.15,1.032,14.6,1
SHP-009374,2023-12-13,2023-12-13 10:08:00,2023-12-13 17:55:02,R002,Johannesburg,Durban,560,2,DRV-057,15,4.1,TRK-023,CUST-0051,WH002,Perishables,2141.9,475.1,7.78,7.78,0.0,0,10,2,Wednesday,12,2023,0,0,1.15,1.112,15.8,1
SHP-009375,2023-12-14,2023-12-14 12:35:00,2023-12-15 00:48:40,R009,Bloemfontein,Cape Town,1000,2,DRV-016,13,3.2,TRK-040,CUST-0197,WH003,FMCG,7409.4,920.92,12.23,12.23,0.0,0,12,3,Thursday,12,2023,0,0,1.0,1.019,18.1,1
SHP-009376,2023-12-14,2023-12-14 09:32:00,2023-12-15 07:14:43,R006,Cape Town,Johannesburg,1400,3,DRV-064,1,4.9,TRK-043,CUST-0129,WH003,Textiles,11667.2,1271.42,21.71,21.71,0.0,0,9,3,Thursday,12,2023,0,0,1.0,1.357,14.7,1
SHP-009377,2023-12-14,2023-12-14 13:13:00,2023-12-15 05:11:04,R001,Johannesburg,Cape Town,1400,3,DRV-106,4,3.1,TRK-016,CUST-0108,WH002,Textiles,1839.9,1254.74,15.97,15.97,0.0,0,13,3,Thursday,12,2023,0,0,1.15,0.998,10.8,1
SHP-009378,2023-12-14,2023-12-14 09:55:00,2023-12-15 04:38:12,R005,Johannesburg,Port Elizabeth,1060,3,DRV-039,2,4.6,TRK-010,CUST-0059,WH002,General Freight,28000.0,955.59,18.72,18.72,0.0,0,9,3,Thursday,12,2023,0,0,1.15,1.44,14.3,1
SHP-009379,2023-12-14,2023-12-14 15:08:00,2023-12-15 09:00:19,R006,Cape Town,Johannesburg,1400,3,DRV-016,13,3.2,TRK-055,CUST-0049,WH003,FMCG,28000.0,1365.6,17.87,17.87,0.0,0,15,3,Thursday,12,2023,0,0,1.0,1.117,10.7,1
SHP-009380,2023-12-14,2023-12-14 11:55:00,2023-12-14 20:04:36,R004,Durban,Bloemfontein,620,3,DRV-105,2,4.3,TRK-053,CUST-0076,WH002,Automotive Parts,28000.0,636.67,8.16,8.16,0.0,0,11,3,Thursday,12,2023,0,0,1.15,1.02,10.2,1
SHP-009381,2023-12-14,2023-12-14 07:03:00,2023-12-15 05:49:04,R001,Johannesburg,Cape Town,1400,3,DRV-022,20,4.8,TRK-014,CUST-0188,WH002,Electronics,2904.3,1178.6,22.77,22.77,0.0,0,7,3,Thursday,12,2023,0,0,1.15,1.423,15.8,1
SHP-009382,2023-12-14,2023-12-14 19:21:00,2023-12-15 13:37:19,R001,Johannesburg,Cape Town,1400,3,DRV-104,15,4.7,TRK-058,CUST-0104,WH001,General Freight,16269.5,1331.7,18.27,18.27,0.0,0,19,3,Thursday,12,2023,0,0,1.15,1.142,16.7,1
SHP-009383,2023-12-14,2023-12-14 15:40:00,2023-12-15 11:00:38,R006,Cape Town,Johannesburg,1400,3,DRV-068,10,4.7,TRK-052,CUST-0037,WH001,Hazardous,500.0,1225.61,19.34,19.34,0.0,0,15,3,Thursday,12,2023,0,0,1.0,1.209,11.7,1
SHP-009384,2023-12-14,2023-12-14 20:05:00,2023-12-15 12:02:07,R006,Cape Town,Johannesburg,1400,3,DRV-064,1,4.9,TRK-003,CUST-0162,WH003,Automotive Parts,1243.1,1238.42,15.95,15.95,0.0,0,20,3,Thursday,12,2023,0,0,1.0,0.997,8.5,1
SHP-009385,2023-12-14,2023-12-14 09:42:00,2023-12-15 04:54:18,R008,Port Elizabeth,Johannesburg,1060,3,DRV-039,2,4.6,TRK-014,CUST-0006,WH002,Electronics,28000.0,1079.04,17.88,19.2,1.33,1,9,3,Thursday,12,2023,0,0,1.0,1.375,14.0,0
SHP-009386,2023-12-15,2023-12-15 19:28:00,2023-12-16 08:14:58,R002,Johannesburg,Durban,560,2,DRV-035,13,3.5,TRK-012,CUST-0008,WH001,Electronics,28000.0,639.7,9.09,12.78,3.69,1,19,4,Friday,12,2023,0,0,1.15,1.299,9.7,0
SHP-009387,2023-12-15,2023-12-15 17:30:00,2023-12-16 06:33:00,R003,Cape Town,Port Elizabeth,770,2,DRV-020,13,3.2,TRK-034,CUST-0031,WH003,Electronics,1537.8,707.31,13.05,13.05,0.0,0,17,4,Friday,12,2023,0,0,1.0,1.45,18.2,1
SHP-009388,2023-12-15,2023-12-15 06:22:00,2023-12-16 02:10:28,R006,Cape Town,Johannesburg,1400,3,DRV-115,3,4.9,TRK-019,CUST-0102,WH002,Textiles,19022.0,1344.52,19.81,19.81,0.0,0,6,4,Friday,12,2023,0,0,1.0,1.238,19.4,1
SHP-009389,2023-12-15,2023-12-15 15:33:00,2023-12-16 07:04:40,R009,Bloemfontein,Cape Town,1000,2,DRV-099,19,4.2,TRK-025,CUST-0050,WH002,General Freight,19633.6,913.67,15.53,15.53,0.0,0,15,4,Friday,12,2023,0,0,1.0,1.294,14.9,1
SHP-009390,2023-12-15,2023-12-15 09:28:00,2023-12-16 09:08:26,R004,Durban,Bloemfontein,620,3,DRV-088,12,3.9,TRK-015,CUST-0105,WH001,General Freight,12153.3,558.22,11.74,23.67,11.93,1,9,4,Friday,12,2023,0,0,1.15,1.468,8.0,0
SHP-009391,2023-12-15,2023-12-15 04:21:00,2023-12-15 11:49:33,R007,Durban,Johannesburg,560,2,DRV-008,18,3.4,TRK-054,CUST-0037,WH001,Textiles,3803.4,439.11,7.48,7.48,0.0,0,4,4,Friday,12,2023,0,0,1.15,1.068,10.3,1
SHP-009392,2023-12-15,2023-12-15 10:36:00,2023-12-16 07:09:36,R001,Johannesburg,Cape Town,1400,3,DRV-120,13,3.5,TRK-053,CUST-0147,WH002,FMCG,9717.7,1223.78,20.56,20.56,0.0,0,10,4,Friday,12,2023,0,0,1.15,1.285,17.7,1
SHP-009393,2023-12-15,2023-12-15 13:40:00,2023-12-15 21:56:22,R002,Johannesburg,Durban,560,2,DRV-001,4,3.1,TRK-046,CUST-0026,WH002,Electronics,2692.8,521.44,8.25,8.27,0.02,1,13,4,Friday,12,2023,0,0,1.15,1.179,13.6,0
SHP-009394,2023-12-15,2023-12-15 09:03:00,2023-12-16 02:52:12,R009,Bloemfontein,Cape Town,1000,2,DRV-089,17,3.9,TRK-031,CUST-0175,WH003,General Freight,1194.2,930.33,17.82,17.82,0.0,0,9,4,Friday,12,2023,0,0,1.0,1.485,16.7,1
SHP-009395,2023-12-15,2023-12-15 14:29:00,2023-12-16 08:46:16,R001,Johannesburg,Cape Town,1400,3,DRV-076,10,3.5,TRK-056,CUST-0038,WH002,Textiles,5652.3,1293.61,18.29,18.29,0.0,0,14,4,Friday,12,2023,0,0,1.15,1.143,13.9,1
SHP-009396,2023-12-15,2023-12-15 07:29:00,2023-12-16 07:26:21,R006,Cape Town,Johannesburg,1400,3,DRV-060,4,4.4,TRK-047,CUST-0075,WH003,FMCG,500.0,1263.5,23.14,23.96,0.82,1,7,4,Friday,12,2023,0,0,1.0,1.446,19.1,0
SHP-009397,2023-12-15,2023-12-15 03:57:00,2023-12-15 13:46:40,R003,Cape Town,Port Elizabeth,770,2,DRV-006,3,3.4,TRK-036,CUST-0030,WH002,FMCG,8916.3,691.5,9.83,9.83,0.0,0,3,4,Friday,12,2023,0,0,1.0,1.092,15.5,1
SHP-009398,2023-12-15,2023-12-15 22:01:00,2023-12-16 12:04:10,R005,Johannesburg,Port Elizabeth,1060,3,DRV-048,19,3.9,TRK-010,CUST-0052,WH003,Hazardous,22431.9,1018.91,14.05,14.05,0.0,0,22,4,Friday,12,2023,0,0,1.15,1.081,9.0,1
SHP-009399,2023-12-16,2023-12-16 09:32:00,2023-12-16 17:01:06,R010,Johannesburg,Bloemfontein,400,1,DRV-108,4,3.5,TRK-050,CUST-0177,WH001,Textiles,1543.5,371.96,5.5,7.49,1.99,1,9,5,Saturday,12,2023,1,1,1.15,1.099,10.2,0
SHP-009400,2023-12-16,2023-12-16 11:15:00,2023-12-16 18:38:24,R010,Johannesburg,Bloemfontein,400,1,DRV-075,12,4.8,TRK-034,CUST-0113,WH001,General Freight,7566.0,375.42,5.46,7.39,1.93,1,11,5,Saturday,12,2023,1,1,1.15,1.092,12.4,0
SHP-009401,2023-12-16,2023-12-16 14:01:00,2023-12-17 04:01:03,R008,Port Elizabeth,Johannesburg,1060,3,DRV-038,2,3.5,TRK-018,CUST-0055,WH001,Electronics,1865.9,998.37,14.0,14.0,0.0,0,14,5,Saturday,12,2023,1,1,1.0,1.077,12.7,1
SHP-009402,2023-12-16,2023-12-16 00:20:00,2023-12-16 08:17:07,R004,Durban,Bloemfontein,620,3,DRV-024,3,3.1,TRK-036,CUST-0152,WH003,Perishables,500.0,488.93,7.95,7.95,0.0,0,0,5,Saturday,12,2023,1,1,1.15,0.994,11.6,1
SHP-009403,2023-12-16,2023-12-16 15:20:00,2023-12-17 08:14:07,R005,Johannesburg,Port Elizabeth,1060,3,DRV-004,18,3.2,TRK-007,CUST-0085,WH003,Perishables,2476.6,1001.71,13.7,16.9,3.2,1,15,5,Saturday,12,2023,1,1,1.15,1.054,5.0,0
SHP-009404,2023-12-17,2023-12-17 17:44:00,2023-12-18 10:57:55,R001,Johannesburg,Cape Town,1400,3,DRV-102,4,4.3,TRK-041,CUST-0068,WH002,Textiles,682.2,1242.8,17.23,17.23,0.0,0,17,6,Sunday,12,2023,0,1,1.15,1.077,11.6,1
SHP-009405,2023-12-17,2023-12-17 15:49:00,2023-12-18 07:56:40,R006,Cape Town,Johannesburg,1400,3,DRV-009,18,3.8,TRK-039,CUST-0157,WH003,Hazardous,3406.4,1279.32,16.13,16.13,0.0,0,15,6,Sunday,12,2023,0,1,1.0,1.008,16.9,1
SHP-009406,2023-12-17,2023-12-17 09:16:00,2023-12-17 16:00:02,R007,Durban,Johannesburg,560,2,DRV-022,20,4.8,TRK-005,CUST-0177,WH001,General Freight,816.7,516.37,6.73,6.73,0.0,0,9,6,Sunday,12,2023,0,1,1.15,0.962,15.8,1
SHP-009407,2023-12-17,2023-12-17 10:46:00,2023-12-17 22:10:36,R007,Durban,Johannesburg,560,2,DRV-068,10,4.7,TRK-050,CUST-0170,WH001,Electronics,2031.6,540.81,7.42,11.41,3.99,1,10,6,Sunday,12,2023,0,1,1.15,1.06,18.0,0
SHP-009408,2023-12-17,2023-12-17 18:58:00,2023-12-18 14:30:52,R001,Johannesburg,Cape Town,1400,3,DRV-025,8,4.5,TRK-039,CUST-0014,WH002,Automotive Parts,9409.5,1200.73,16.69,19.55,2.86,1,18,6,Sunday,12,2023,0,1,1.15,1.043,21.1,0
SHP-009409,2023-12-17,2023-12-17 12:38:00,2023-12-18 00:27:55,R009,Bloemfontein,Cape Town,1000,2,DRV-081,5,4.3,TRK-024,CUST-0113,WH003,General Freight,26379.0,912.29,11.83,11.83,0.0,0,12,6,Sunday,12,2023,0,1,1.0,0.986,21.6,1
SHP-009410,2023-12-17,2023-12-17 13:33:00,2023-12-17 21:21:57,R004,Durban,Bloemfontein,620,3,DRV-039,2,4.6,TRK-029,CUST-0059,WH002,Perishables,6563.0,591.09,7.82,7.82,0.0,0,13,6,Sunday,12,2023,0,1,1.5,0.977,11.6,1
SHP-009411,2023-12-18,2023-12-18 14:49:00,2023-12-18 23:54:24,R003,Cape Town,Port Elizabeth,770,2,DRV-110,5,3.8,TRK-026,CUST-0094,WH003,Perishables,500.0,621.41,9.09,9.09,0.0,0,14,0,Monday,12,2023,0,0,1.0,1.01,9.0,1
SHP-009412,2023-12-18,2023-12-18 01:40:00,2023-12-18 09:03:06,R002,Johannesburg,Durban,560,2,DRV-040,13,3.5,TRK-054,CUST-0038,WH001,Hazardous,2616.3,480.77,7.38,7.38,0.0,0,1,0,Monday,12,2023,0,0,1.15,1.055,12.6,1
SHP-009413,2023-12-18,2023-12-18 08:52:00,2023-12-19 03:38:19,R005,Johannesburg,Port Elizabeth,1060,3,DRV-073,20,3.6,TRK-043,CUST-0182,WH003,General Freight,1900.5,988.04,18.77,18.77,0.0,0,8,0,Monday,12,2023,0,0,1.15,1.444,15.4,1
SHP-009414,2023-12-18,2023-12-18 10:22:00,2023-12-18 19:03:13,R002,Johannesburg,Durban,560,2,DRV-011,1,4.5,TRK-035,CUST-0197,WH001,Hazardous,6209.1,486.97,8.69,8.69,0.0,0,10,0,Monday,12,2023,0,0,1.15,1.241,14.2,1
SHP-009415,2023-12-18,2023-12-18 17:46:00,2023-12-19 09:35:40,R009,Bloemfontein,Cape Town,1000,2,DRV-030,12,3.4,TRK-055,CUST-0091,WH001,Automotive Parts,12611.3,951.04,15.83,15.83,0.0,0,17,0,Monday,12,2023,0,0,1.0,1.319,12.1,1
SHP-009416,2023-12-18,2023-12-18 09:29:00,2023-12-19 13:01:27,R002,Johannesburg,Durban,560,2,DRV-067,4,4.7,TRK-011,CUST-0102,WH003,Hazardous,647.9,556.96,9.54,27.54,18.0,1,9,0,Monday,12,2023,0,0,1.15,1.363,17.1,0
SHP-009417,2023-12-18,2023-12-18 13:41:00,2023-12-18 20:33:51,R002,Johannesburg,Durban,560,2,DRV-070,5,3.7,TRK-007,CUST-0016,WH003,Automotive Parts,14622.4,606.02,6.88,6.88,0.0,0,13,0,Monday,12,2023,0,0,1.15,0.983,15.8,1
SHP-009418,2023-12-18,2023-12-18 09:43:00,2023-12-19 01:34:50,R009,Bloemfontein,Cape Town,1000,2,DRV-080,18,4.5,TRK-023,CUST-0047,WH001,Hazardous,3945.9,960.03,15.86,15.86,0.0,0,9,0,Monday,12,2023,0,0,1.0,1.322,8.9,1
SHP-009419,2023-12-18,2023-12-18 08:29:00,2023-12-18 18:11:32,R007,Durban,Johannesburg,560,2,DRV-002,9,3.5,TRK-006,CUST-0126,WH003,General Freight,1219.7,435.4,9.71,9.71,0.0,0,8,0,Monday,12,2023,0,0,1.15,1.387,10.1,1
SHP-009420,2023-12-18,2023-12-18 07:30:00,2023-12-19 07:30:43,R005,Johannesburg,Port Elizabeth,1060,3,DRV-003,5,4.5,TRK-035,CUST-0086,WH001,Perishables,551.6,1002.17,17.6,24.01,6.41,1,7,0,Monday,12,2023,0,0,1.15,1.354,10.5,0
SHP-009421,2023-12-19,2023-12-19 11:47:00,2023-12-19 16:40:42,R010,Johannesburg,Bloemfontein,400,1,DRV-095,2,4.7,TRK-018,CUST-0098,WH002,General Freight,978.3,336.63,4.89,4.89,0.0,0,11,1,Tuesday,12,2023,0,0,1.15,0.979,16.0,1
SHP-009422,2023-12-19,2023-12-19 07:11:00,2023-12-20 04:41:14,R006,Cape Town,Johannesburg,1400,3,DRV-115,3,4.9,TRK-028,CUST-0031,WH001,General Freight,5657.5,1238.19,21.5,21.5,0.0,0,7,1,Tuesday,12,2023,0,0,1.0,1.344,7.8,1
SHP-009423,2023-12-19,2023-12-19 13:41:00,2023-12-19 21:12:30,R002,Johannesburg,Durban,560,2,DRV-058,18,4.7,TRK-055,CUST-0191,WH002,Perishables,688.4,557.38,7.52,7.52,0.0,0,13,1,Tuesday,12,2023,0,0,1.15,1.075,11.1,1
SHP-009424,2023-12-19,2023-12-19 12:17:00,2023-12-19 20:36:26,R004,Durban,Bloemfontein,620,3,DRV-045,15,3.3,TRK-059,CUST-0138,WH002,Textiles,24712.0,600.3,8.18,8.32,0.14,1,12,1,Tuesday,12,2023,0,0,1.15,1.023,14.4,0
SHP-009425,2023-12-19,2023-12-19 13:18:00,2023-12-20 02:25:01,R008,Port Elizabeth,Johannesburg,1060,3,DRV-010,15,4.2,TRK-008,CUST-0098,WH001,FMCG,2931.1,875.1,13.12,13.12,0.0,0,13,1,Tuesday,12,2023,0,0,1.0,1.009,16.3,1
SHP-009426,2023-12-19,2023-12-19 06:33:00,2023-12-19 18:46:33,R003,Cape Town,Port Elizabeth,770,2,DRV-033,6,4.1,TRK-031,CUST-0079,WH001,Electronics,3529.9,667.48,9.94,12.23,2.29,1,6,1,Tuesday,12,2023,0,0,1.0,1.104,18.3,0
SHP-009427,2023-12-19,2023-12-19 13:23:00,2023-12-20 02:50:18,R008,Port Elizabeth,Johannesburg,1060,3,DRV-063,14,3.3,TRK-049,CUST-0184,WH001,Automotive Parts,2194.6,913.24,13.45,13.45,0.0,0,13,1,Tuesday,12,2023,0,0,1.0,1.035,10.7,1
